番組ID,広告主,アイテム名,秒数,商品ID
TVWatch.41703102100,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703141550,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.101703192410,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.61703200500,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703200400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703200411,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703161550,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.61703161956,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.41703111800,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.101703200800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703201025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703201345,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703201550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703201600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703201650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703201550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703302315,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703212513,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703212524,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703212545,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703202545,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703202545,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703202600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703202622,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703202622,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703202635,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703202720,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703210400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703210455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703210400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703210525,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703210800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703210800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703210800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703211025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703211025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703210955,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703211230,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703211350,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703211500,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703211550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703211650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703212154,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703222505,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703222555,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703222555,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703222614,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703222632,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703222635,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703222640,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703222720,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703222755,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703230400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703230455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703230400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703172100,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.61703230525,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703212615,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703212725,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703212725,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703220400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703220400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703220800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703220800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703220800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703220800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703221025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703221025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703221550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703221650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703221650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703221550,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.61703221900,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703230800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703230800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703230955,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703231350,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703231954,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703231956,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703232154,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703242435,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703242525,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703242630,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703242642,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703242642,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703242700,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703242610,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703242724,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703242750,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703250415,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703250423,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703250600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703250600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703250800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703251159,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703251257,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703251257,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703251257,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703172428,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.41703181800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703182300,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.101703251455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703251700,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703251800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703251830,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703251830,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703252300,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.41703252330,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703272600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703272607,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703272650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703272720,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703272559,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703272720,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703280400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703280455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703280400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703280400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703280815,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703280800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703281130,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703252500,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703252553,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703252623,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703252615,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703252635,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703252653,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703252715,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703252715,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703260400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703260500,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261155,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703261330,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703261354,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703261500,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261520,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261520,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261520,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703261600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703261720,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261630,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703261857,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703232459,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703232600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703232630,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703232707,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703240400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703240455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703240400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703240800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703240800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703241025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703241355,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703241550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703241550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703242000,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703242100,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703242057,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703242254,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703262310,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703281550,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.61703281900,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703282310,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703282315,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703292410,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703292555,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703292625,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703292540,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703292621,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703292740,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703292740,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703300415,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703300400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703300455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703300525,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703282415,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703282450,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703282556,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703282635,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703282559,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703282635,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703282559,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703282705,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703282725,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703282725,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703290400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703290400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703290545,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703290815,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703290800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703290800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703291150,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703291350,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703291355,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703291550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703291650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703292345,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.101703300800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703301025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703262410,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.61703262430,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703262550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703262550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703262735,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703270400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703270417,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703270417,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703270455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703270400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703270550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703270800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703270800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703271150,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703271455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703271355,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703271550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703271650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703272100,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703272315,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703272415,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703272410,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703301255,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703301404,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703301355,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703301355,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703301550,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703301650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703301650,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.41703301550,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.121703301855,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703301855,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703301900,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703301900,スカパー!/スカパーJSAT,スカパー!,30,1
TVWatch.121703302412,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703302455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.81703302555,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703302600,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703302556,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703302630,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703302750,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703310400,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703310455,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703310423,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.121703310815,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.61703310800,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703311025,スカパー!/スカパーJSAT,スカパー!,15,1
TVWatch.101703311025,スカパー!/スカパーJSAT,スカパー!,15,1
