SampleID,Product_id,Y_Category0,Y_Category1,Y_Category2,Y_Category3,Y_Category4,Y_Category5
751281,1,0,0,1,0,1,0
751282,1,0,1,0,0,0,1
751283,1,0,1,0,0,0,1
751285,1,1,0,0,0,0,1
751287,1,0,1,0,0,0,1
751288,1,0,1,0,0,0,1
751289,1,0,1,0,0,0,1
751291,1,0,0,0,1,1,0
751292,1,0,1,0,0,0,1
751297,1,0,1,0,0,0,1
751298,1,0,1,0,0,0,1
751299,1,0,0,0,1,1,0
751300,1,0,0,0,1,1,0
751301,1,0,1,0,0,0,1
751302,1,0,0,1,0,1,0
751303,1,0,0,0,1,1,0
751308,1,0,1,0,0,0,1
751311,1,0,1,0,0,0,1
751312,1,0,0,0,1,1,0
751313,1,0,0,0,1,1,0
751315,1,0,1,0,0,0,1
751316,1,0,1,0,0,0,1
751320,1,0,0,0,1,1,0
751321,1,0,1,0,0,0,1
751322,1,0,0,1,0,1,0
751324,1,0,1,0,0,0,1
751325,1,0,0,0,1,1,0
751326,1,1,0,0,0,0,1
751327,1,0,0,0,1,1,0
751328,1,0,1,0,0,0,1
751329,1,0,1,0,0,0,1
751330,1,0,0,0,1,1,0
751331,1,0,0,0,1,1,0
751334,1,1,0,0,0,0,1
751335,1,1,0,0,0,0,1
751337,1,0,0,0,1,1,0
751340,1,0,1,0,0,0,1
751341,1,0,1,0,0,0,1
751347,1,0,1,0,0,0,1
751348,1,0,0,0,1,1,0
751349,1,0,0,0,1,1,0
751350,1,0,0,0,1,1,0
751351,1,0,1,0,0,0,1
751352,1,0,1,0,0,0,1
751353,1,0,0,0,1,1,0
751354,1,0,1,0,0,0,1
751355,1,0,1,0,0,0,1
751359,1,0,1,0,0,0,1
751361,1,0,0,0,1,1,0
751362,1,0,1,0,0,0,1
751366,1,0,1,0,0,0,1
751367,1,0,1,0,0,0,1
751368,1,0,1,0,0,0,1
751369,1,1,0,0,0,0,1
751370,1,0,0,0,1,1,0
751371,1,0,0,0,1,1,0
751372,1,0,1,0,0,0,1
751373,1,0,1,0,0,0,1
751375,1,0,1,0,0,0,1
751376,1,0,1,0,0,0,1
751377,1,0,0,0,1,1,0
751379,1,0,0,0,1,1,0
751380,1,0,0,0,1,1,0
751385,1,0,0,0,1,1,0
751386,1,0,1,0,0,0,1
751387,1,0,1,0,0,0,1
751388,1,0,1,0,0,0,1
751389,1,0,1,0,0,0,1
751390,1,0,1,0,0,0,1
751392,1,0,1,0,0,0,1
751394,1,0,1,0,0,0,1
751395,1,0,1,0,0,0,1
751396,1,1,0,0,0,0,1
751397,1,0,1,0,0,0,1
751399,1,0,1,0,0,0,1
751400,1,0,1,0,0,0,1
751402,1,0,1,0,0,0,1
751404,1,1,0,0,0,0,1
751405,1,0,1,0,0,0,1
751407,1,0,1,0,0,0,1
751408,1,1,0,0,0,0,1
751410,1,0,0,0,1,1,0
751411,1,0,1,0,0,0,1
751412,1,0,1,0,0,0,1
751413,1,0,1,0,0,0,1
751414,1,0,0,0,1,1,0
751415,1,0,1,0,0,0,1
751418,1,0,1,0,0,0,1
751420,1,0,1,0,0,0,1
751421,1,0,1,0,0,0,1
751422,1,0,1,0,0,0,1
751423,1,0,1,0,0,0,1
751424,1,0,1,0,0,0,1
751426,1,0,1,0,0,0,1
751427,1,0,0,0,1,1,0
751429,1,0,1,0,0,0,1
751430,1,0,0,0,1,1,0
751431,1,0,0,0,1,1,0
751433,1,0,1,0,0,0,1
751434,1,0,0,0,1,1,0
751437,1,0,0,0,1,1,0
751440,1,0,1,0,0,0,1
751442,1,0,1,0,0,0,1
751443,1,0,0,0,1,1,0
751445,1,1,0,0,0,0,1
751446,1,0,1,0,0,0,1
751447,1,0,1,0,0,0,1
751448,1,0,1,0,0,0,1
751449,1,0,1,0,0,0,1
751450,1,0,1,0,0,0,1
751451,1,0,1,0,0,0,1
751452,1,0,1,0,0,0,1
751453,1,0,1,0,0,0,1
751455,1,0,0,0,1,1,0
751456,1,0,1,0,0,0,1
751457,1,0,1,0,0,0,1
751459,1,0,1,0,0,0,1
751460,1,0,1,0,0,0,1
751461,1,0,1,0,0,0,1
751464,1,0,0,1,0,1,0
751466,1,0,0,1,0,1,0
751467,1,0,0,1,0,1,0
751469,1,0,0,1,0,1,0
751470,1,0,0,0,1,1,0
751472,1,1,0,0,0,0,1
751473,1,0,0,0,1,1,0
751475,1,0,1,0,0,0,1
751476,1,0,1,0,0,0,1
751478,1,0,1,0,0,0,1
751480,1,1,0,0,0,0,1
751481,1,0,1,0,0,0,1
751482,1,0,0,0,1,1,0
751483,1,0,0,0,1,1,0
751485,1,0,1,0,0,0,1
751490,1,0,1,0,0,0,1
751491,1,0,1,0,0,0,1
751492,1,0,1,0,0,0,1
751494,1,0,1,0,0,0,1
751495,1,0,0,0,1,1,0
751496,1,0,0,0,1,1,0
751497,1,0,0,1,0,1,0
751498,1,0,1,0,0,0,1
751501,1,0,0,0,1,1,0
751502,1,0,1,0,0,0,1
751504,1,0,1,0,0,0,1
751505,1,0,1,0,0,0,1
751506,1,0,0,0,1,1,0
751509,1,0,1,0,0,0,1
751512,1,1,0,0,0,0,1
751513,1,0,1,0,0,0,1
751516,1,0,0,1,0,1,0
751517,1,0,1,0,0,0,1
751519,1,0,0,0,1,1,0
751520,1,0,1,0,0,0,1
751522,1,0,1,0,0,0,1
751526,1,0,1,0,0,0,1
751527,1,0,1,0,0,0,1
751528,1,0,1,0,0,0,1
751529,1,0,0,1,0,1,0
751530,1,0,1,0,0,0,1
751531,1,0,1,0,0,0,1
751533,1,0,1,0,0,0,1
751534,1,0,1,0,0,0,1
751535,1,0,1,0,0,0,1
751536,1,0,0,0,1,1,0
751538,1,0,1,0,0,0,1
751539,1,0,1,0,0,0,1
751542,1,0,0,0,1,1,0
751545,1,0,1,0,0,0,1
751546,1,0,0,0,1,1,0
751547,1,1,0,0,0,0,1
751548,1,0,0,0,1,1,0
751550,1,0,0,0,1,1,0
751551,1,0,1,0,0,0,1
751552,1,0,0,0,1,1,0
751553,1,0,1,0,0,0,1
751554,1,0,1,0,0,0,1
751555,1,0,0,0,1,1,0
751556,1,0,1,0,0,0,1
751559,1,0,0,1,0,1,0
751560,1,0,1,0,0,0,1
751562,1,0,0,0,1,1,0
751564,1,0,1,0,0,0,1
751565,1,0,0,0,1,1,0
751566,1,0,0,0,1,1,0
751567,1,0,0,0,1,1,0
751568,1,0,0,0,1,1,0
751569,1,0,1,0,0,0,1
751571,1,1,0,0,0,0,1
751572,1,0,1,0,0,0,1
751573,1,1,0,0,0,0,1
751574,1,0,1,0,0,0,1
751575,1,0,0,1,0,1,0
751576,1,0,1,0,0,0,1
751577,1,1,0,0,0,0,1
751578,1,0,1,0,0,0,1
751579,1,0,0,0,1,1,0
751580,1,0,1,0,0,0,1
751581,1,0,0,0,1,1,0
751582,1,0,0,1,0,1,0
751583,1,0,1,0,0,0,1
751584,1,0,1,0,0,0,1
751585,1,0,0,0,1,1,0
751586,1,0,1,0,0,0,1
751588,1,0,0,0,1,1,0
751590,1,0,0,0,1,1,0
751592,1,0,1,0,0,0,1
751593,1,0,0,0,1,1,0
751594,1,1,0,0,0,0,1
751595,1,0,1,0,0,0,1
751596,1,0,0,0,1,1,0
751597,1,1,0,0,0,0,1
751599,1,0,1,0,0,0,1
751600,1,0,1,0,0,0,1
751601,1,0,0,1,0,1,0
751603,1,0,0,1,0,1,0
751604,1,0,0,1,0,1,0
751605,1,0,1,0,0,0,1
751609,1,0,1,0,0,0,1
751610,1,0,0,1,0,1,0
751613,1,0,0,1,0,1,0
751615,1,0,0,0,1,1,0
751616,1,0,0,0,1,1,0
751617,1,0,1,0,0,0,1
751619,1,0,1,0,0,0,1
751622,1,0,0,1,0,1,0
751624,1,0,0,0,1,1,0
751626,1,0,1,0,0,0,1
751627,1,0,1,0,0,0,1
751628,1,0,0,0,1,1,0
751630,1,1,0,0,0,0,1
751632,1,0,0,0,1,1,0
751633,1,0,1,0,0,0,1
751635,1,1,0,0,0,0,1
751636,1,1,0,0,0,0,1
751637,1,0,0,0,1,1,0
751638,1,0,0,0,1,1,0
751639,1,0,1,0,0,0,1
751641,1,0,1,0,0,0,1
751642,1,0,1,0,0,0,1
751643,1,0,1,0,0,0,1
751644,1,0,1,0,0,0,1
751645,1,0,0,0,1,1,0
751649,1,0,1,0,0,0,1
751650,1,0,1,0,0,0,1
751651,1,0,1,0,0,0,1
751652,1,0,0,0,1,1,0
751653,1,0,0,0,1,1,0
751654,1,0,1,0,0,0,1
751655,1,0,1,0,0,0,1
751657,1,0,0,0,1,1,0
751658,1,0,1,0,0,0,1
751659,1,0,0,0,1,1,0
751660,1,0,0,1,0,1,0
751661,1,0,0,0,1,1,0
751662,1,0,0,0,1,1,0
751663,1,0,0,0,1,1,0
751665,1,0,0,0,1,1,0
751666,1,0,1,0,0,0,1
751667,1,0,1,0,0,0,1
751668,1,0,1,0,0,0,1
751669,1,0,1,0,0,0,1
751670,1,0,0,0,1,1,0
751672,1,0,0,0,1,1,0
751673,1,0,1,0,0,0,1
751674,1,0,0,1,0,1,0
751675,1,0,0,0,1,1,0
751676,1,1,0,0,0,0,1
751677,1,1,0,0,0,0,1
751678,1,0,1,0,0,0,1
751680,1,0,0,0,1,1,0
751681,1,0,0,1,0,1,0
751682,1,0,0,1,0,1,0
751683,1,0,1,0,0,0,1
751685,1,0,0,0,1,1,0
751687,1,0,0,1,0,1,0
751688,1,0,1,0,0,0,1
751689,1,0,0,0,1,1,0
751690,1,0,1,0,0,0,1
751691,1,0,0,0,1,1,0
751692,1,1,0,0,0,0,1
751693,1,0,1,0,0,0,1
751695,1,0,0,1,0,1,0
751696,1,0,1,0,0,0,1
751697,1,0,1,0,0,0,1
751698,1,0,1,0,0,0,1
751699,1,0,1,0,0,0,1
751700,1,0,1,0,0,0,1
751701,1,1,0,0,0,0,1
751702,1,0,0,0,1,1,0
751703,1,0,0,1,0,1,0
751704,1,0,1,0,0,0,1
751705,1,1,0,0,0,0,1
751707,1,0,1,0,0,0,1
751708,1,0,1,0,0,0,1
751709,1,0,0,0,1,1,0
751710,1,0,0,0,1,1,0
751711,1,0,1,0,0,0,1
751712,1,0,1,0,0,0,1
751713,1,0,1,0,0,0,1
751714,1,0,1,0,0,0,1
751715,1,0,1,0,0,0,1
751717,1,0,1,0,0,0,1
751718,1,0,1,0,0,0,1
751719,1,0,1,0,0,0,1
751720,1,1,0,0,0,0,1
751721,1,0,1,0,0,0,1
751722,1,0,0,0,1,1,0
751723,1,0,1,0,0,0,1
751724,1,0,0,1,0,1,0
751726,1,0,1,0,0,0,1
751729,1,0,1,0,0,0,1
751730,1,0,1,0,0,0,1
751731,1,1,0,0,0,0,1
751734,1,0,1,0,0,0,1
751735,1,0,1,0,0,0,1
751740,1,0,1,0,0,0,1
751741,1,0,1,0,0,0,1
751742,1,0,1,0,0,0,1
751743,1,0,1,0,0,0,1
751744,1,0,1,0,0,0,1
751745,1,0,1,0,0,0,1
751746,1,0,1,0,0,0,1
751747,1,0,0,0,1,1,0
751749,1,0,1,0,0,0,1
751751,1,0,0,0,1,1,0
751752,1,0,0,1,0,1,0
751753,1,0,0,0,1,1,0
751754,1,0,1,0,0,0,1
751756,1,0,1,0,0,0,1
751757,1,0,1,0,0,0,1
751758,1,0,0,0,1,1,0
751759,1,0,0,1,0,1,0
751760,1,0,1,0,0,0,1
751764,1,0,0,0,1,1,0
751765,1,0,0,0,1,1,0
751766,1,0,1,0,0,0,1
751767,1,0,1,0,0,0,1
751771,1,0,1,0,0,0,1
751772,1,1,0,0,0,0,1
751773,1,1,0,0,0,0,1
751774,1,0,1,0,0,0,1
751775,1,0,0,0,1,1,0
751776,1,1,0,0,0,0,1
751777,1,0,0,0,1,1,0
751778,1,0,1,0,0,0,1
751780,1,0,0,0,1,1,0
751781,1,0,0,0,1,1,0
751783,1,0,0,0,1,1,0
751784,1,0,1,0,0,0,1
751785,1,0,0,0,1,1,0
751789,1,0,1,0,0,0,1
751790,1,0,0,0,1,1,0
751792,1,0,0,1,0,1,0
751793,1,0,0,1,0,1,0
751794,1,0,0,0,1,1,0
751795,1,0,1,0,0,0,1
751796,1,0,1,0,0,0,1
751797,1,0,1,0,0,0,1
751798,1,0,0,0,1,1,0
751799,1,0,1,0,0,0,1
751801,1,0,0,1,0,1,0
751803,1,0,0,0,1,1,0
751804,1,0,1,0,0,0,1
751805,1,0,0,0,1,1,0
751806,1,1,0,0,0,0,1
751807,1,0,0,0,1,1,0
751810,1,0,0,1,0,1,0
751811,1,0,0,0,1,1,0
751812,1,0,1,0,0,0,1
751813,1,0,1,0,0,0,1
751814,1,0,0,1,0,1,0
751815,1,0,1,0,0,0,1
751816,1,0,0,1,0,1,0
751817,1,0,1,0,0,0,1
751819,1,0,1,0,0,0,1
751820,1,0,0,0,1,1,0
751821,1,0,0,0,1,1,0
751822,1,0,1,0,0,0,1
751824,1,0,1,0,0,0,1
751825,1,0,1,0,0,0,1
751826,1,0,1,0,0,0,1
751827,1,0,0,0,1,1,0
751828,1,0,1,0,0,0,1
751829,1,0,1,0,0,0,1
751830,1,0,0,1,0,1,0
751831,1,0,0,0,1,1,0
751832,1,0,1,0,0,0,1
751835,1,1,0,0,0,0,1
751836,1,0,0,0,1,1,0
751837,1,0,0,1,0,1,0
751839,1,0,0,0,1,1,0
751840,1,0,1,0,0,0,1
751842,1,0,0,1,0,1,0
751843,1,1,0,0,0,0,1
751845,1,0,0,0,1,1,0
751846,1,1,0,0,0,0,1
751847,1,0,0,0,1,1,0
751849,1,0,1,0,0,0,1
751850,1,0,1,0,0,0,1
751851,1,0,1,0,0,0,1
751852,1,0,1,0,0,0,1
751853,1,0,0,0,1,1,0
751854,1,0,1,0,0,0,1
751856,1,0,1,0,0,0,1
751857,1,1,0,0,0,0,1
751858,1,0,1,0,0,0,1
751859,1,0,1,0,0,0,1
751860,1,1,0,0,0,0,1
751862,1,0,0,1,0,1,0
751864,1,0,1,0,0,0,1
751866,1,0,1,0,0,0,1
751867,1,0,1,0,0,0,1
751868,1,0,1,0,0,0,1
751869,1,0,0,1,0,1,0
751870,1,0,1,0,0,0,1
751872,1,0,0,0,1,1,0
751874,1,0,1,0,0,0,1
751878,1,0,1,0,0,0,1
751880,1,0,1,0,0,0,1
751883,1,0,0,0,1,1,0
751884,1,0,0,0,1,1,0
751885,1,0,0,0,1,1,0
751889,1,0,1,0,0,0,1
751890,1,0,0,1,0,1,0
751894,1,0,1,0,0,0,1
751896,1,0,1,0,0,0,1
751901,1,0,1,0,0,0,1
751902,1,0,1,0,0,0,1
751903,1,0,1,0,0,0,1
751904,1,0,0,0,1,1,0
751905,1,0,1,0,0,0,1
751906,1,0,1,0,0,0,1
751907,1,0,0,0,1,1,0
751908,1,1,0,0,0,0,1
751909,1,0,0,0,1,1,0
751910,1,0,1,0,0,0,1
751911,1,0,1,0,0,0,1
751912,1,0,0,0,1,1,0
751913,1,0,1,0,0,0,1
751914,1,0,1,0,0,0,1
751915,1,0,1,0,0,0,1
751916,1,0,0,0,1,1,0
751917,1,0,1,0,0,0,1
751918,1,0,1,0,0,0,1
751919,1,0,1,0,0,0,1
751920,1,0,1,0,0,0,1
751921,1,0,1,0,0,0,1
751922,1,0,1,0,0,0,1
751923,1,0,1,0,0,0,1
751924,1,0,1,0,0,0,1
751925,1,0,1,0,0,0,1
751927,1,0,0,1,0,1,0
751928,1,0,1,0,0,0,1
751929,1,0,0,1,0,1,0
751932,1,1,0,0,0,0,1
751933,1,0,1,0,0,0,1
751935,1,0,1,0,0,0,1
751936,1,1,0,0,0,0,1
751940,1,0,0,1,0,1,0
751941,1,0,1,0,0,0,1
751942,1,0,1,0,0,0,1
751943,1,0,1,0,0,0,1
751944,1,0,0,0,1,1,0
751945,1,0,1,0,0,0,1
751946,1,0,1,0,0,0,1
751947,1,0,1,0,0,0,1
751949,1,0,1,0,0,0,1
751951,1,0,0,0,1,1,0
751953,1,0,0,1,0,1,0
751955,1,0,1,0,0,0,1
751956,1,0,0,0,1,1,0
751959,1,0,0,0,1,1,0
751960,1,0,1,0,0,0,1
751961,1,0,1,0,0,0,1
751962,1,0,1,0,0,0,1
751973,1,0,0,0,1,1,0
751974,1,0,1,0,0,0,1
751975,1,0,1,0,0,0,1
751976,1,0,1,0,0,0,1
751977,1,0,1,0,0,0,1
751979,1,0,1,0,0,0,1
751982,1,0,0,0,1,1,0
751983,1,0,1,0,0,0,1
751985,1,0,1,0,0,0,1
751986,1,0,1,0,0,0,1
751987,1,0,0,0,1,1,0
751988,1,0,1,0,0,0,1
751990,1,0,1,0,0,0,1
751991,1,0,1,0,0,0,1
751993,1,1,0,0,0,0,1
751995,1,0,0,0,1,1,0
751999,1,0,1,0,0,0,1
752000,1,0,1,0,0,0,1
752001,1,0,1,0,0,0,1
752002,1,0,0,0,1,1,0
752003,1,0,1,0,0,0,1
752005,1,0,0,0,1,1,0
752006,1,0,0,0,1,1,0
752007,1,0,1,0,0,0,1
752009,1,0,1,0,0,0,1
752010,1,0,1,0,0,0,1
752011,1,0,1,0,0,0,1
752013,1,0,1,0,0,0,1
752015,1,0,1,0,0,0,1
752016,1,0,0,0,1,1,0
752017,1,0,1,0,0,0,1
752018,1,0,1,0,0,0,1
752019,1,0,0,0,1,1,0
752020,1,0,0,0,1,1,0
752022,1,0,0,1,0,1,0
752023,1,0,1,0,0,0,1
752024,1,1,0,0,0,0,1
752025,1,0,1,0,0,0,1
752027,1,0,1,0,0,0,1
752028,1,0,1,0,0,0,1
752031,1,1,0,0,0,0,1
752032,1,0,1,0,0,0,1
752034,1,0,0,0,1,1,0
752036,1,0,1,0,0,0,1
752037,1,0,1,0,0,0,1
752038,1,0,1,0,0,0,1
752039,1,0,0,1,0,1,0
752041,1,0,0,0,1,1,0
752043,1,1,0,0,0,0,1
752044,1,0,0,0,1,1,0
752045,1,0,0,0,1,1,0
752046,1,0,1,0,0,0,1
752048,1,0,0,0,1,1,0
752049,1,0,1,0,0,0,1
752052,1,0,0,0,1,1,0
752053,1,0,0,0,1,1,0
752054,1,1,0,0,0,0,1
752057,1,0,1,0,0,0,1
752058,1,0,1,0,0,0,1
752060,1,0,0,0,1,1,0
752061,1,1,0,0,0,0,1
752062,1,0,1,0,0,0,1
752063,1,0,1,0,0,0,1
752064,1,1,0,0,0,0,1
752065,1,0,0,0,1,1,0
752067,1,0,0,0,1,1,0
752070,1,1,0,0,0,0,1
752071,1,0,0,0,1,1,0
752074,1,1,0,0,0,0,1
752076,1,0,0,0,1,1,0
752080,1,0,0,0,1,1,0
752081,1,0,1,0,0,0,1
752082,1,0,0,1,0,1,0
752083,1,0,0,0,1,1,0
752086,1,1,0,0,0,0,1
752089,1,0,1,0,0,0,1
752092,1,0,1,0,0,0,1
752096,1,0,1,0,0,0,1
752097,1,0,1,0,0,0,1
752098,1,0,1,0,0,0,1
752099,1,0,0,1,0,1,0
752100,1,1,0,0,0,0,1
752101,1,0,1,0,0,0,1
752105,1,1,0,0,0,0,1
752108,1,0,1,0,0,0,1
752109,1,0,0,0,1,1,0
752111,1,1,0,0,0,0,1
752112,1,0,1,0,0,0,1
752113,1,0,0,0,1,1,0
752114,1,0,1,0,0,0,1
752115,1,0,0,1,0,1,0
752116,1,0,1,0,0,0,1
752117,1,0,0,0,1,1,0
752123,1,0,0,0,1,1,0
752125,1,0,1,0,0,0,1
752127,1,0,0,0,1,1,0
752128,1,0,1,0,0,0,1
752135,1,0,1,0,0,0,1
752137,1,0,0,0,1,1,0
752141,1,0,0,1,0,1,0
752142,1,0,1,0,0,0,1
752143,1,0,1,0,0,0,1
752144,1,0,0,0,1,1,0
752145,1,0,1,0,0,0,1
752147,1,0,1,0,0,0,1
752148,1,0,0,0,1,1,0
752149,1,0,1,0,0,0,1
752150,1,0,0,1,0,1,0
752151,1,0,1,0,0,0,1
752152,1,0,1,0,0,0,1
752153,1,0,0,0,1,1,0
752154,1,0,1,0,0,0,1
752159,1,0,1,0,0,0,1
752161,1,1,0,0,0,0,1
752163,1,0,1,0,0,0,1
752164,1,0,1,0,0,0,1
752165,1,0,0,1,0,1,0
752166,1,0,1,0,0,0,1
752168,1,0,0,0,1,1,0
752169,1,0,0,0,1,1,0
752170,1,0,1,0,0,0,1
752171,1,0,0,0,1,1,0
752172,1,0,1,0,0,0,1
752174,1,1,0,0,0,0,1
752177,1,1,0,0,0,0,1
752179,1,0,0,0,1,1,0
752181,1,0,1,0,0,0,1
752182,1,0,1,0,0,0,1
752183,1,0,1,0,0,0,1
752184,1,0,1,0,0,0,1
752185,1,1,0,0,0,0,1
752188,1,0,1,0,0,0,1
752192,1,0,1,0,0,0,1
752193,1,0,0,0,1,1,0
752195,1,0,0,0,1,1,0
752196,1,0,0,1,0,1,0
752197,1,0,1,0,0,0,1
752202,1,0,0,0,1,1,0
752204,1,0,0,0,1,1,0
752205,1,0,0,0,1,1,0
752206,1,0,0,1,0,1,0
752207,1,0,1,0,0,0,1
752209,1,0,0,0,1,1,0
752214,1,0,0,1,0,1,0
752220,1,0,1,0,0,0,1
752221,1,0,1,0,0,0,1
752223,1,0,1,0,0,0,1
752224,1,0,1,0,0,0,1
752225,1,0,0,1,0,1,0
752226,1,0,0,0,1,1,0
752232,1,0,1,0,0,0,1
752233,1,0,0,0,1,1,0
752234,1,1,0,0,0,0,1
752237,1,0,0,0,1,1,0
752238,1,0,0,0,1,1,0
752240,1,0,0,0,1,1,0
752243,1,0,1,0,0,0,1
752244,1,0,1,0,0,0,1
752245,1,0,1,0,0,0,1
752246,1,0,0,0,1,1,0
752247,1,0,1,0,0,0,1
752248,1,1,0,0,0,0,1
752249,1,0,0,0,1,1,0
752251,1,0,0,0,1,1,0
752252,1,0,1,0,0,0,1
752254,1,1,0,0,0,0,1
752258,1,0,0,1,0,1,0
752259,1,0,0,1,0,1,0
752261,1,0,1,0,0,0,1
752262,1,0,1,0,0,0,1
752265,1,1,0,0,0,0,1
752268,1,0,0,0,1,1,0
752269,1,0,1,0,0,0,1
752270,1,0,1,0,0,0,1
752272,1,0,0,1,0,1,0
752274,1,0,1,0,0,0,1
752275,1,1,0,0,0,0,1
752276,1,0,1,0,0,0,1
752279,1,0,0,1,0,1,0
752280,1,0,0,1,0,1,0
752282,1,1,0,0,0,0,1
752284,1,0,0,0,1,1,0
752285,1,1,0,0,0,0,1
752286,1,0,1,0,0,0,1
752287,1,1,0,0,0,0,1
752290,1,0,1,0,0,0,1
752294,1,0,1,0,0,0,1
752295,1,0,0,0,1,1,0
752297,1,0,0,0,1,1,0
752299,1,0,1,0,0,0,1
752300,1,0,1,0,0,0,1
752301,1,0,0,0,1,1,0
752303,1,0,0,1,0,1,0
752304,1,0,1,0,0,0,1
752307,1,0,1,0,0,0,1
752308,1,0,0,0,1,1,0
752309,1,0,0,1,0,1,0
752313,1,1,0,0,0,0,1
752319,1,0,0,0,1,1,0
752320,1,0,1,0,0,0,1
752326,1,0,0,0,1,1,0
752328,1,0,1,0,0,0,1
752329,1,1,0,0,0,0,1
752335,1,0,0,0,1,1,0
752341,1,0,1,0,0,0,1
752342,1,0,0,0,1,1,0
752343,1,0,1,0,0,0,1
752344,1,1,0,0,0,0,1
752345,1,0,0,0,1,1,0
752346,1,0,1,0,0,0,1
752347,1,0,1,0,0,0,1
752350,1,0,1,0,0,0,1
752351,1,0,1,0,0,0,1
752355,1,0,1,0,0,0,1
752358,1,0,0,0,1,1,0
752362,1,1,0,0,0,0,1
752368,1,0,0,0,1,1,0
752371,1,0,0,0,1,1,0
752374,1,0,1,0,0,0,1
752375,1,0,0,0,1,1,0
752378,1,1,0,0,0,0,1
752380,1,0,0,1,0,1,0
752381,1,0,1,0,0,0,1
752383,1,1,0,0,0,0,1
752386,1,0,0,0,1,1,0
752387,1,0,1,0,0,0,1
752390,1,1,0,0,0,0,1
752391,1,0,0,0,1,1,0
752392,1,1,0,0,0,0,1
752393,1,0,0,0,1,1,0
752395,1,0,0,0,1,1,0
752399,1,0,1,0,0,0,1
752400,1,0,0,0,1,1,0
752401,1,0,0,0,1,1,0
752402,1,0,1,0,0,0,1
752405,1,1,0,0,0,0,1
752406,1,0,1,0,0,0,1
752407,1,0,0,0,1,1,0
752408,1,0,0,0,1,1,0
752409,1,0,0,1,0,1,0
752410,1,0,1,0,0,0,1
752411,1,0,0,0,1,1,0
752417,1,0,1,0,0,0,1
752418,1,0,0,1,0,1,0
752420,1,0,1,0,0,0,1
752434,1,0,1,0,0,0,1
752439,1,1,0,0,0,0,1
752440,1,0,0,0,1,1,0
752443,1,0,0,1,0,1,0
752446,1,0,0,0,1,1,0
752448,1,0,0,1,0,1,0
752451,1,1,0,0,0,0,1
752455,1,0,0,0,1,1,0
752456,1,0,0,1,0,1,0
752457,1,0,1,0,0,0,1
752458,1,0,0,0,1,1,0
752459,1,0,0,0,1,1,0
752462,1,1,0,0,0,0,1
752465,1,0,0,0,1,1,0
752466,1,0,1,0,0,0,1
752477,1,1,0,0,0,0,1
752478,1,0,0,0,1,1,0
752480,1,0,1,0,0,0,1
752486,1,0,1,0,0,0,1
752487,1,0,0,0,1,1,0
752491,1,0,0,1,0,1,0
752495,1,0,0,0,1,1,0
752501,1,0,0,0,1,1,0
752504,1,0,1,0,0,0,1
752506,1,0,0,0,1,1,0
752513,1,0,0,0,1,1,0
752515,1,0,1,0,0,0,1
752518,1,0,0,1,0,1,0
752522,1,0,1,0,0,0,1
752529,1,0,0,0,1,1,0
752539,1,0,0,1,0,1,0
752540,1,0,0,0,1,1,0
752541,1,0,1,0,0,0,1
752542,1,0,0,0,1,1,0
752544,1,0,1,0,0,0,1
752546,1,0,0,1,0,1,0
752550,1,1,0,0,0,0,1
752551,1,0,0,1,0,1,0
752552,1,0,1,0,0,0,1
752553,1,0,1,0,0,0,1
752554,1,0,1,0,0,0,1
752557,1,0,0,0,1,1,0
752558,1,0,1,0,0,0,1
752562,1,1,0,0,0,0,1
752564,1,0,0,0,1,1,0
752565,1,0,0,0,1,1,0
752566,1,0,0,1,0,1,0
752567,1,0,0,0,1,1,0
752568,1,1,0,0,0,0,1
752569,1,0,1,0,0,0,1
752570,1,0,1,0,0,0,1
752571,1,0,1,0,0,0,1
752572,1,0,0,1,0,1,0
752573,1,0,1,0,0,0,1
752574,1,0,0,0,1,1,0
752575,1,0,0,0,1,1,0
752583,1,0,1,0,0,0,1
752584,1,0,0,0,1,1,0
752585,1,1,0,0,0,0,1
752586,1,1,0,0,0,0,1
752588,1,1,0,0,0,0,1
752589,1,1,0,0,0,0,1
752591,1,0,1,0,0,0,1
752592,1,0,1,0,0,0,1
752593,1,0,0,0,1,1,0
752595,1,0,0,0,1,1,0
752597,1,0,1,0,0,0,1
752600,1,0,0,0,1,1,0
752603,1,0,1,0,0,0,1
752604,1,0,1,0,0,0,1
752605,1,0,1,0,0,0,1
752606,1,1,0,0,0,0,1
752607,1,1,0,0,0,0,1
752609,1,0,0,1,0,1,0
752611,1,0,1,0,0,0,1
752612,1,0,1,0,0,0,1
752613,1,1,0,0,0,0,1
752615,1,0,0,0,1,1,0
752616,1,0,1,0,0,0,1
752617,1,0,1,0,0,0,1
752618,1,1,0,0,0,0,1
752620,1,0,0,0,1,1,0
752621,1,0,1,0,0,0,1
752622,1,0,1,0,0,0,1
752624,1,0,1,0,0,0,1
752626,1,0,0,0,1,1,0
752628,1,0,0,0,1,1,0
752633,1,0,1,0,0,0,1
752634,1,0,1,0,0,0,1
752635,1,0,0,1,0,1,0
752637,1,0,1,0,0,0,1
752638,1,1,0,0,0,0,1
752639,1,0,1,0,0,0,1
752641,1,0,0,0,1,1,0
752642,1,0,1,0,0,0,1
752644,1,0,1,0,0,0,1
752645,1,0,1,0,0,0,1
752646,1,0,0,0,1,1,0
752647,1,0,0,0,1,1,0
